###### Generated by WW-DHSVM -- edit with care ######
# Generated: September 23, 2026 05:18 PM
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
#
   65    37    13     32.0455     0.2843    2.5936   228.2729
   69    37    14     39.8211     0.1500    0.7239   199.9676
   25    38    19     32.0455     0.1500    0.7239   109.2302
   26    38    19     32.0455     0.1500    0.7239    82.1787
   32    38    19     32.0455     0.1500    0.7239    83.0717
   33    38    19     32.0455     0.1500    0.7239    87.8204
   34    38    20     39.8211     0.1500    0.7239    83.2827
   37    38    21     39.8211     0.1500    0.7239    22.3626
   47    38    17     32.6935     0.2843    2.5936    73.2164
   48    38    17     32.6935     0.2843    2.5936    89.4232
   49    38    17     32.6935     0.2843    2.5936   111.6303
   60    38    17     32.6935     0.2843    2.5936   140.3322
   64    38    13     32.0455     0.2843    2.5936   155.6464
   68    38    14     39.8211     0.1500    0.7239   210.9933
   70    38    18     37.8772     0.1500    0.7239   248.9443
   71    38    18     37.8772     0.1500    0.7239   262.6033
   23    39    19     32.0455     0.1500    0.7239    75.4658
   24    39    19     32.0455     0.1500    0.7239    66.6163
   33    39    20     39.8211     0.1500    0.7239    76.4174
   36    39    21     39.8211     0.1500    0.7239    11.4427
   50    39    17     32.6935     0.2843    2.5936    40.9023
   51    39    17     32.6935     0.2843    2.5936    57.2471
   52    39    17     32.6935     0.2843    2.5936    90.6926
   53    39    17     32.6935     0.2843    2.5936   137.0486
   54    39    17     32.6935     0.2843    2.5936   154.4723
   58    39    17     32.6935     0.2843    2.5936    94.0308
   59    39    17     32.6935     0.2843    2.5936    69.2700
   61    39    17     32.6935     0.2843    2.5936    71.3546
   62    39    17     32.6935     0.2843    2.5936    95.1676
   63    39    17     32.6935     0.2843    2.5936   121.9575
   64    39    13     32.0455     0.2843    2.5936   159.9224
   67    39    14     39.8211     0.1500    0.7239   224.5294
   69    39    18     37.8772     0.1500    0.7239   260.8203
   35    40    21     39.8211     0.1500    0.7239    12.5887
   55    40    17     32.6935     0.2843    2.5936    40.9402
   56    40    17     32.6935     0.2843    2.5936    42.7634
   57    40    17     32.6935     0.2843    2.5936    37.6585
   64    40    22     39.8211     0.3517    3.5674   128.6995
   66    40    14     39.8211     0.1500    0.7239   234.7868
   68    40    18     37.8772     0.1500    0.7239   262.1699
   65    41    23     28.1577     0.3517    3.5674   220.8355
   67    41    18     37.8772     0.1500    0.7239   255.2820
   65    42    23     28.1577     0.3517    3.5674   214.3706
   66    42    18     37.8772     0.1500    0.7239   242.8657
   65    43    24     29.9521     0.3517    3.5674   195.3660
   65    44    24     29.9521     0.3517    3.5674   151.0939
   65    45    24     29.9521     0.3517    3.5674   111.8894
   66    46    24     29.9521     0.3517    3.5674   247.4570
   66    47    24     29.9521     0.3517    3.5674   238.6679
   66    48    24     29.9521     0.3517    3.5674   231.6601
   66    49    24     29.9521     0.3517    3.5674   237.7132
   66    50    24     29.9521     0.3517    3.5674   235.2380
   57    51    25     33.6006     0.1503    0.9967    99.1005
   58    51    25     33.6006     0.1503    0.9967    68.1870
   59    51    25     33.6006     0.1503    0.9967    88.5573
   60    51    25     33.6006     0.1503    0.9967   111.2958
   66    51    24     29.9521     0.3517    3.5674   229.4107
   55    52    25     33.6006     0.1503    0.9967    87.4345
   56    52    25     33.6006     0.1503    0.9967    32.6093
   61    52    25     33.6006     0.1503    0.9967    97.8250
   66    52    24     29.9521     0.3517    3.5674   231.3736
   50    53    25     33.6006     0.1503    0.9967    92.4110
   51    53    25     33.6006     0.1503    0.9967   109.5221
   52    53    25     33.6006     0.1503    0.9967   119.6039
   53    53    25     33.6006     0.1503    0.9967   103.3587
   54    53    25     33.6006     0.1503    0.9967    53.6764
   62    53    25     33.6006     0.1503    0.9967    96.0031
   66    53    24     29.9521     0.3517    3.5674   238.5559
