###### Generated by WW-DHSVM -- edit with care ######
# Generated: September 23, 2026 05:19 PM
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
#
   25    41    26     30.9347     0.1792    1.2972   105.6180
   38    41    24     36.9052     0.1500    0.7400   148.0021
   48    41    21     30.4904     0.3139    3.0083   241.3498
   58    41    22     30.4904     0.1500    0.9800   229.2490
   59    41    22     30.4904     0.1500    0.9800   264.3461
   60    41    22     30.4904     0.1500    0.9800   281.7515
   18    42    25     28.1577     0.1500    0.7400   100.1202
   19    42    25     28.1577     0.1500    0.7400    99.6296
   20    42    26     30.9347     0.1792    1.2972   104.0548
   21    42    26     30.9347     0.1792    1.2972    98.9727
   22    42    26     30.9347     0.1792    1.2972    93.7906
   23    42    26     30.9347     0.1792    1.2972    89.2531
   26    42    26     30.9347     0.1792    1.2972    90.7202
   27    42    26     30.9347     0.1792    1.2972    94.5047
   28    42    26     30.9347     0.1792    1.2972   100.9292
   29    42    26     30.9347     0.1792    1.2972   107.9411
   39    42    24     36.9052     0.1500    0.7400   192.8619
   47    42    21     30.4904     0.3139    3.0083   147.8013
   53    42    22     30.4904     0.1500    0.9800   224.1769
   54    42    22     30.4904     0.1500    0.9800   242.8299
   55    42    22     30.4904     0.1500    0.9800   243.9941
   56    42    22     30.4904     0.1500    0.9800   249.9509
   57    42    22     30.4904     0.1500    0.9800   276.5312
   30    43    26     30.9347     0.1792    1.2972    72.0981
   31    43    26     30.9347     0.1792    1.2972    77.7391
   32    43    26     30.9347     0.1792    1.2972    85.0759
   33    43    26     30.9347     0.1792    1.2972    90.6906
   34    43    26     30.9347     0.1792    1.2972    87.5339
   35    43    26     30.9347     0.1792    1.2972    84.1643
   36    43    26     30.9347     0.1792    1.2972    92.4527
   37    43    26     30.9347     0.1792    1.2972   111.0402
   39    43    24     36.9052     0.1500    0.7400   169.8937
   47    43    27     35.1557     0.3139    3.0083   193.7996
   48    43    22     30.4904     0.1500    0.9800   265.1394
   49    43    22     30.4904     0.1500    0.9800   262.8523
   50    43    22     30.4904     0.1500    0.9800   261.0679
   51    43    22     30.4904     0.1500    0.9800   272.7866
   52    43    22     30.4904     0.1500    0.9800   298.2533
   38    44    26     30.9347     0.1792    1.2972    89.0784
   39    44    26     30.9347     0.1792    1.2972   117.2383
   40    44    24     36.9052     0.1500    0.7400   156.2211
   46    44    27     35.1557     0.3139    3.0083   136.0535
   40    45    26     30.9347     0.1792    1.2972    62.5370
   41    45    28     39.8211     0.2160    1.7170    98.0496
   46    45    27     35.1557     0.3139    3.0083   265.7168
   42    46    28     39.8211     0.2160    1.7170   100.3456
   45    46    27     35.1557     0.3139    3.0083   212.3508
   43    47    28     39.8211     0.2160    1.7170   118.7154
   44    47    27     35.1557     0.3139    3.0083   188.3605
   44    48    29     33.9894     0.3139    3.0083   295.8107
   43    49    29     33.9894     0.3139    3.0083   245.7852
   42    50    29     33.9894     0.3139    3.0083   146.9181
   42    51    29     33.9894     0.3139    3.0083   233.9130
   41    52    29     33.9894     0.3139    3.0083   150.2898
   41    53    29     33.9894     0.3139    3.0083   235.1456
